sobject_id,camera
181221005101138,4
181221005101139,4
181221005101140,4
181221005101141,4
181221005101142,4
181221005101143,4
181221005101144,4
181221005101145,4
181221005101146,4
181221005101153,4
181221005101156,4
181221005101157,4
181221005101158,4
181221005101159,4
181221005101168,4
181221005101170,4
181221005101171,4
181221005101173,4
181221005101174,4
181221005101175,4
181221005101177,4
181221005101179,4
181221005101180,4
181221005101183,4
181221005101184,4
181221005101186,4
181221005101188,4
181221005101189,4
181221005101191,4
181221005101193,4
181221005101195,4
181221005101196,4
181221005101197,4
181221005101198,4
181221005101202,4
181221005101203,4
181221005101205,4
181221005101206,4
181221005101208,4
181221005101209,4
181221005101215,4
181221005101220,4
181221005101222,4
181221005101223,4
181221005101224,4
181221005101226,4
181221005101229,4
181221005101230,4
181221005101232,4
181221005101233,4
181221005101235,4
181221005101236,4
181221005101237,4
181221005101242,4
181221005101245,4
181221005101246,4
181221005101248,4
181221005101249,4
181221005101251,4
181221005101252,4
181221005101255,4
181221005101256,4
181221005101259,4
181221005101260,4
181221005101261,4
181221005101262,4
181221005101263,4
181221005101265,4
181221005101267,4
181221005101268,4
181221005101269,4
181221005101270,4
181221005101274,4
181221005101275,4
181221005101278,4
181221005101280,4
181221005101281,4
181221005101282,4
181221005101285,4
181221005101292,4
181221005101296,4
181221005101298,4
181221005101301,4
181221005101302,4
181221005101303,4
181221005101307,4
181221005101308,4
181221005101310,4
181221005101311,4
181221005101312,4
181221005101314,4
181221005101315,4
181221005101316,4
181221005101318,4
181221005101320,4
181221005101321,4
181221005101323,4
181221005101324,4
181221005101325,4
181221005101326,4
181221005101327,4
181221005101328,4
181221005101331,4
181221005101332,4
181221005101333,4
181221005101334,4
181221005101337,4
181221005101340,4
181221005101342,4
181221005101344,4
181221005101347,4
181221005101348,4
181221005101351,4
181221005101352,4
181221005101353,4
181221005101354,4
181221005101356,4
181221005101357,4
181221005101358,4
181221005101360,4
181221005101362,4
181221005101364,4
181221005101367,4
181221005101369,4
181221005101372,4
181221005101374,4
181221005101375,4
181221005101379,4
181221005101380,4
181221005101381,4
181221005101383,4
181221005101384,4
181221005101388,4
181221005101391,4
181221005101392,4
181221005101393,4
181221005101396,4
181221005101398,4
181221005101399,4
181221005601001,4
181221005601002,4
181221005601004,4
181221005601005,4
181221005601007,4
181221005601008,4
181221005601010,4
181221005601011,4
181221005601012,4
181221005601013,4
181221005601014,4
181221005601015,4
181221005601016,4
181221005601017,4
181221005601018,4
181221005601019,4
181221005601020,4
181221005601021,4
181221005601022,4
181221005601023,4
181221005601024,4
181221005601025,4
181221005601027,4
181221005601028,4
181221005601029,4
181221005601030,4
181221005601031,4
181221005601032,4
181221005601033,4
181221005601034,4
181221005601035,4
181221005601036,4
181221005601037,4
181221005601038,4
181221005601039,4
181221005601040,4
181221005601041,4
181221005601042,4
181221005601043,4
181221005601044,4
181221005601045,4
181221005601046,4
181221005601047,4
181221005601048,4
181221005601049,4
181221005601051,4
181221005601052,4
181221005601053,4
181221005601054,4
181221005601055,4
181221005601056,4
181221005601057,4
181221005601058,4
181221005601059,4
181221005601060,4
181221005601061,4
181221005601062,4
181221005601063,4
181221005601064,4
181221005601065,4
181221005601066,4
181221005601067,4
181221005601068,4
181221005601069,4
181221005601070,4
181221005601071,4
181221005601072,4
181221005601074,4
181221005601075,4
181221005601076,4
181221005601077,4
181221005601078,4
181221005601079,4
181221005601080,4
181221005601081,4
181221005601082,4
181221005601083,4
181221005601084,4
181221005601085,4
181221005601086,4
181221005601087,4
181221005601088,4
181221005601089,4
181221005601091,4
181221005601092,4
181221005601095,4
181221005601096,4
181221005601099,4
181221005601102,4
181221005601103,4
181221005601104,4
181221005601105,4
181221005601106,4
181221005601107,4
181221005601108,4
181221005601109,4
181221005601110,4
181221005601112,4
181221005601117,4
181221005601118,4
181221005601119,4
181221005601121,4
181221005601122,4
181221005601123,4
181221005601124,4
181221005601125,4
181221005601126,4
181221005601127,4
181221005601128,4
181221005601129,4
181221005601130,4
181221005601131,4
181221005601132,4
181221005601133,4
181221005601134,4
181221005601136,4
181221005601137,4
181221005601138,4
181221005601139,4
181221005601140,4
181221005601141,4
181221005601142,4
181221005601143,4
181221005601144,4
181221005601145,4
181221005601146,4
181221005601147,4
181221005601149,4
181221005601151,4
181221005601152,4
181221005601153,4
181221005601154,4
181221005601155,4
181221005601157,4
181221005601158,4
181221005601159,4
181221005601160,4
181221005601161,4
181221005601162,4
181221005601163,4
181221005601164,4
181221005601166,4
181221005601167,4
181221005601168,4
181221005601169,4
181221005601170,4
181221005601171,4
181221005601173,4
181221005601174,4
181221005601175,4
181221005601176,4
181221005601179,4
181221005601180,4
181221005601185,4
181221005601186,4
181221005601187,4
181221005601188,4
181221005601189,4
181221005601190,4
181221005601191,4
181221005601192,4
181221005601193,4
181221005601194,4
181221005601195,4
181221005601196,4
181221005601197,4
181221005601198,4
181221005601199,4
181221005601201,4
181221005601202,4
181221005601203,4
181221005601204,4
181221005601205,4
181221005601206,4
181221005601208,4
181221005601210,4
181221005601211,4
181221005601212,4
181221005601213,4
181221005601214,4
181221005601215,4
181221005601216,4
181221005601217,4
181221005601218,4
181221005601219,4
181221005601221,4
181221005601222,4
181221005601223,4
181221005601224,4
181221005601225,4
181221005601226,4
181221005601227,4
181221005601228,4
181221005601229,4
181221005601230,4
181221005601231,4
181221005601232,4
181221005601233,4
181221005601234,4
181221005601235,4
181221005601236,4
181221005601237,4
181221005601238,4
181221005601239,4
181221005601240,4
181221005601241,4
181221005601242,4
181221005601243,4
181221005601244,4
181221005601245,4
181221005601246,4
181221005601247,4
181221005601248,4
181221005601249,4
181221005601251,4
181221005601252,4
181221005601253,4
181221005601254,4
181221005601255,4
181221005601256,4
181221005601257,4
181221005601258,4
181221005601259,4
181221005601260,4
181221005601261,4
181221005601262,4
181221005601263,4
181221005601264,4
181221005601265,4
181221005601266,4
181221005601267,4
181221005601268,4
181221005601269,4
181221005601270,4
181221005601271,4
181221005601273,4
181221005601274,4
181221005601275,4
181221005601276,4
181221005601277,4
181221005601279,4
181221005601280,4
181221005601281,4
181221005601282,4
181221005601283,4
181221005601284,4
181221005601285,4
181221005601286,4
181221005601288,4
181221005601289,4
181221005601290,4
181221005601291,4
181221005601292,4
181221005601293,4
181221005601294,4
181221005601295,4
181221005601296,4
181221005601297,4
181221005601298,4
181221005601299,4
181221005601301,4
181221005601302,4
181221005601306,4
181221005601307,4
181221005601309,4
181221005601310,4
181221005601311,4
181221005601312,4
181221005601313,4
181221005601314,4
181221005601315,4
181221005601316,4
181221005601317,4
181221005601318,4
181221005601319,4
181221005601320,4
181221005601321,4
181221005601322,4
181221005601323,4
181221005601324,4
181221005601325,4
181221005601326,4
181221005601327,4
181221005601328,4
181221005601329,4
181221005601331,4
181221005601332,4
181221005601334,4
181221005601335,4
181221005601336,4
181221005601337,4
181221005601338,4
181221005601339,4
181221005601341,4
181221005601342,4
181221005601343,4
181221005601344,4
181221005601345,4
181221005601346,4
181221005601347,4
181221005601348,4
181221005601351,4
181221005601352,4
181221005601354,4
181221005601355,4
181221005601356,4
181221005601357,4
181221005601358,4
181221005601359,4
181221005601360,4
181221005601361,4
181221005601362,4
181221005601363,4
181221005601364,4
181221005601365,4
181221005601367,4
181221005601369,4
181221005601370,4
181221005601371,4
181221005601373,4
181221005601374,4
181221005601375,4
181221005601376,4
181221005601377,4
181221005601378,4
181221005601379,4
181221005601381,4
181221005601382,4
181221005601383,4
181221005601384,4
181221005601385,4
181221005601386,4
181221005601387,4
181221005601388,4
181221005601389,4
181221005601390,4
181221005601392,4
181221005601393,4
181221005601394,4
181221005601395,4
181221005601396,4
181221005601397,4
181221005601398,4
181221005601399,4
181222001801001,4
181222001801002,4
181222001801003,4
181222001801004,4
181222001801005,4
181222001801006,4
181222001801007,4
181222001801008,4
181222001801010,4
181222001801011,4
181222001801012,4
181222001801013,4
181222001801016,4
181222001801017,4
181222001801018,4
181222001801019,4
181222001801020,4
181222001801021,4
181222001801022,4
181222001801024,4
181222001801025,4
181222001801026,4
181222001801027,4
181222001801028,4
181222001801029,4
181222001801030,4
181222001801031,4
181222001801033,4
181222001801035,4
181222001801036,4
181222001801037,4
181222001801038,4
181222001801039,4
181222001801041,4
181222001801042,4
181222001801043,4
181222001801044,4
181222001801045,4
181222001801046,4
181222001801047,4
181222001801048,4
181222001801049,4
181222001801051,4
181222001801052,4
181222001801054,4
181222001801055,4
181222001801056,4
181222001801057,4
181222001801058,4
181222001801059,4
181222001801060,4
181222001801061,4
181222001801062,4
181222001801063,4
181222001801065,4
181222001801066,4
181222001801067,4
181222001801068,4
181222001801069,4
181222001801070,4
181222001801071,4
181222001801072,4
181222001801073,4
181222001801074,4
181222001801075,4
181222001801076,4
181222001801077,4
181222001801078,4
181222001801079,4
181222001801080,4
181222001801081,4
181222001801082,4
181222001801083,4
181222001801084,4
181222001801085,4
181222001801086,4
181222001801087,4
181222001801088,4
181222001801089,4
181222001801090,4
181222001801091,4
181222001801092,4
181222001801094,4
181222001801095,4
181222001801096,4
181222001801097,4
181222001801099,4
181222001801102,4
181222001801103,4
181222001801104,4
181222001801105,4
181222001801106,4
181222001801107,4
181222001801108,4
181222001801109,4
181222001801110,4
181222001801111,4
181222001801112,4
181222001801113,4
181222001801116,4
181222001801117,4
181222001801118,4
181222001801119,4
181222001801120,4
181222001801122,4
181222001801123,4
181222001801124,4
181222001801125,4
181222001801127,4
181222001801128,4
181222001801129,4
181222001801130,4
181222001801131,4
181222001801132,4
181222001801133,4
181222001801134,4
181222001801135,4
181222001801136,4
181222001801137,4
181222001801139,4
181222001801140,4
181222001801142,4
181222001801143,4
181222001801144,4
181222001801145,4
181222001801146,4
181222001801147,4
181222001801149,4
181222001801151,4
181222001801154,4
181222001801155,4
181222001801156,4
181222001801157,4
181222001801160,4
181222001801161,4
181222001801162,4
181222001801163,4
181222001801164,4
181222001801165,4
181222001801166,4
181222001801167,4
181222001801168,4
181222001801169,4
181222001801170,4
181222001801171,4
181222001801172,4
181222001801173,4
181222001801174,4
181222001801175,4
181222001801176,4
181222001801177,4
181222001801178,4
181222001801179,4
181222001801180,4
181222001801184,4
181222001801185,4
181222001801186,4
181222001801187,4
181222001801188,4
181222001801189,4
181222001801190,4
181222001801191,4
181222001801192,4
181222001801193,4
181222001801195,4
181222001801196,4
181222001801197,4
181222001801198,4
181222001801199,4
181222001801201,4
181222001801203,4
181222001801204,4
181222001801205,4
181222001801206,4
181222001801207,4
181222001801209,4
181222001801210,4
181222001801211,4
181222001801212,4
181222001801214,4
181222001801215,4
181222001801216,4
181222001801218,4
181222001801219,4
181222001801220,4
181222001801221,4
181222001801222,4
181222001801223,4
181222001801224,4
181222001801225,4
181222001801226,4
181222001801228,4
181222001801229,4
181222001801230,4
181222001801233,4
181222001801234,4
181222001801235,4
181222001801236,4
181222001801237,4
181222001801238,4
181222001801239,4
181222001801241,4
181222001801242,4
181222001801243,4
181222001801244,4
181222001801245,4
181222001801246,4
181222001801247,4
181222001801248,4
181222001801249,4
181222001801251,4
181222001801252,4
181222001801253,4
181222001801254,4
181222001801255,4
181222001801256,4
181222001801258,4
181222001801259,4
181222001801260,4
181222001801261,4
181222001801262,4
181222001801263,4
181222001801264,4
181222001801265,4
181222001801266,4
181222001801267,4
181222001801268,4
181222001801269,4
181222001801273,4
181222001801274,4
181222001801275,4
181222001801277,4
181222001801278,4
181222001801279,4
181222001801280,4
181222001801281,4
181222001801282,4
181222001801283,4
181222001801284,4
181222001801285,4
181222001801286,4
181222001801288,4
181222001801289,4
181222001801291,4
181222001801293,4
181222001801294,4
181222001801295,4
181222001801296,4
181222001801297,4
181222001801298,4
181222001801299,4
181222001801301,4
181222001801302,4
181222001801303,4
181222001801305,4
181222001801306,4
181222001801307,4
181222001801308,4
181222001801310,4
181222001801311,4
181222001801312,4
181222001801313,4
181222001801314,4
181222001801315,4
181222001801316,4
181222001801317,4
181222001801318,4
181222001801319,4
181222001801320,4
181222001801321,4
